"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000239407.5",44.9195294871306,-0.012758609315601,0.103496694321499,-0.123275524877809,0.901888921304187,0.913269581650962,"Z68871.1"
"ENSG00000239415.1",102.734706656131,0.30961218432237,0.0960405185650569,3.22376627019816,0.00126516616632849,0.00184871753726569,"AP001469.3"
"ENSG00000239445.6",52.0250601495165,-1.02428151419568,0.134333893251838,-7.6248926417657,2.44237564453469e-14,6.96835988977412e-14,"ST3GAL6-AS1"
"ENSG00000239467.6",161.321589581208,0.740570993081578,0.109403040905132,6.76919934724443,1.29497013806052e-11,3.20535157230854e-11,"AC007405.3"
"ENSG00000239470.3",9.9721011938483,-0.571862173008621,0.100027117480475,-5.71707140436438,1.0837558507252e-08,2.26893755993319e-08,"AC011979.1"
"ENSG00000239472.3",5.80803435953247,1.22791279687469,0.161050354626725,7.62440293733404,2.45166454595897e-14,6.99234054293872e-14,"RN7SL221P"
"ENSG00000239474.7",31.894213639416,0.258596878812198,0.102351002696692,2.52656908089631,0.0115182733347823,0.0153864372805639,"KLHL41"
"ENSG00000239486.1",11.27599553471,0.0006007213023299,0.11676581572467,0.00514466754333633,0.995895167304231,0.996482938997762,"AC091390.2"
"ENSG00000239494.2",11.5006125869322,0.451316366851877,0.132014422818073,3.41868984628921,0.000629234053639206,0.000943453585794476,"RN7SL333P"
"ENSG00000239521.9",312.493626863576,-0.444506411284457,0.0741848134472816,-5.99187880414823,2.07430493329551e-09,4.53181402722468e-09,"CASTOR3"
"ENSG00000239523.6",43.0355140242516,0.0486016368806408,0.0954286408267206,0.50929821969163,0.610543205634098,0.64414112929392,"MYLK-AS1"
"ENSG00000239528.1",11.6064990384525,0.0815555226585384,0.168203831033929,0.484861267173441,0.627774759187985,0.660910796599105,"RPS14P8"
"ENSG00000239552.2",43.8444184021695,0.49140925930672,0.208262725195364,2.35956414593993,0.0182964173845613,0.023893560749522,"HOXB-AS2"
"ENSG00000239556.4",28.165658020215,0.217943155422989,0.0905312906668217,2.40737930297575,0.0160674722977847,0.0211303997666179,"AC004951.2"
"ENSG00000239559.2",51.8164436551328,-0.535270260440755,0.112787420157363,-4.74583299887467,2.07649986390329e-06,3.74853394202499e-06,"RPL37P2"
