"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-9709957","Sensory Perception","39/1011","193/9724",0.202072538860104,1.94357405328946,4.51000759650648,3.27641683349903e-05,0.00171228392776776,0.00171228392776776,"SCN2B/RBP4/EPS8/AKR1C1/GPIHBP1/LRP1/AKR1C3/SPTBN1/CDH23/CABP1/RDH5/SCN3A/NMT2/EBF1/GSN/KCNMB1/PRKCA/TMIE/TMC2/LPL/CLIC5/OR51E1/SCN4B/OR2A1/CNGA1/SCN2A/OR52N4/KCNJ2/APOB/GNAL/OR7C1/RCVRN/OR2A42/OR2L13/RETSAT/DHRS9/GPC3/DHRS3/SCN9A",39
"R-HSA-9638630","Attachment of bacteria to epithelial cells","10/1011","23/9724",0.434782608695652,4.18182600094611,5.20384024881799,4.54626224299544e-05,0.00218584288643221,0.00218584288643221,"LAMA1/LAMB3/LAMA4/COL4A6/LAMA2/LAMC2/LAMC3/LAMA3/LAMC1/COL4A3",10
"R-HSA-9931953","Biofilm formation","10/1011","23/9724",0.434782608695652,4.18182600094611,5.20384024881799,4.54626224299544e-05,0.00218584288643221,0.00218584288643221,"LAMA1/LAMB3/LAMA4/COL4A6/LAMA2/LAMC2/LAMC3/LAMA3/LAMC1/COL4A3",10
"R-HSA-418594","G alpha (i) signalling events","45/1011","239/9724",0.188284518828452,1.81095812174863,4.32384955037407,5.26939772852488e-05,0.00242516718784127,0.00242516718784127,"CX3CL1/CCL23/NMUR1/PLA2G4A/CNR1/CX3CR1/PTGER3/CXCL12/HCAR2/CCL13/ADRA2A/GPR17/ADCY5/NPY2R/ANXA1/CCL16/PPP2R1B/ADRA2B/GNG7/ACKR3/OXGR1/P2RY14/PRKCA/RGS6/GNAI1/CCL21/CXCR2/PDE1B/PRKAR2B/PENK/PTGDR2/CXCL2/P2RY12/CCL28/SAA1/GNG2/PDE1C/GNAL/HCAR3/CXCL3/PDE1A/GNG11/C3/ADCY4/SSTR1",45
"R-HSA-2219528","PI3K/AKT Signaling in Cancer","25/1011","105/9724",0.238095238095238,2.29004757194668,4.52717493580321,5.44754692776326e-05,0.00242516718784127,0.00242516718784127,"EGFR/KLB/NRG1/NR4A1/FGF2/FGF1/FOXO4/IRS2/MET/NTF4/FOXO1/NTRK3/PDGFA/EGF/NRG2/FGF17/KIT/PIK3R1/FGF7/PDGFRA/HBEGF/FGF16/ESR2/NTRK2/KL",25
"R-HSA-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","25/1011","106/9724",0.235849056603774,2.26844334956983,4.47273827301751,6.43927812989591e-05,0.00276429011147674,0.00276429011147674,"EGFR/KLB/NRG1/FGF2/FGF1/IRS2/MET/IL33/PPP2R1B/NTF4/PIP5K1B/NTRK3/PDGFA/EGF/NRG2/FGF17/KIT/PIK3R1/FGF7/PDGFRA/HBEGF/FGF16/ESR2/NTRK2/KL",25
"R-HSA-9925563","Developmental Lineage of Pancreatic Ductal Cells","14/1011","44/9724",0.318181818181818,3.06033630069238,4.66571962738508,9.08274590349358e-05,0.00376464157793079,0.00376464157793079,"LAMA1/LAMB3/ANXA3/LAMA4/YAP1/KRT17/CLDN10/ANXA1/LAMA2/LAMC2/LAMC3/LAMA3/LAMC1/AQP1",14
"R-HSA-5362517","Signaling by Retinoic Acid","13/1011","39/9724",0.333333333333333,3.20606660072535,4.70211205197021,9.42614378791563e-05,0.00377674161102486,0.00377674161102486,"AKR1C3/ADH4/RDH5/ALDH1A2/ALDH1A3/ALDH1A1/CYP26B1/RXRG/DHRS9/ADH1A/DHRS3/PDK4/ADH1C",13
"R-HSA-373760","L1CAM interactions","26/1011","115/9724",0.226086956521739,2.17454952049198,4.31591635334594,9.88151231519775e-05,0.00383147671060248,0.00383147671060248,"SCN2B/LAMA1/RPS6KA3/EGFR/ANK2/SPTB/CHL1/SPTBN1/SCN11A/SCN4A/SCN3A/ITGA9/DPYSL2/NRP1/SCN7A/NCAM1/SCN3B/SCN5A/ITGA1/SCN4B/SCN2A/CNTN6/TUBB6/LAMC1/SPTA1/SCN9A",26
"R-HSA-166658","Complement cascade","14/1011","45/9724",0.311111111111111,2.99232882734366,4.56293092661215,0.000119390353077499,0.00439937567967816,0.00439937567967816,"C4BPA/CFH/FCN2/SERPING1/CFD/MASP1/PROS1/C6/C7/CR1/MASP2/C3/CFI/ELANE",14
"R-HSA-112316","Neuronal System","59/1011","351/9724",0.168091168091168,1.61673443968202,4.0087069991882,0.00012078152864341,0.00439937567967816,0.00439937567967816,"NRXN1/RPS6KA3/NRG1/KCNA5/STXBP1/ALDH2/KCNH8/GRIN2B/GRIP2/CHRNA2/DLG2/SLITRK2/KCNA1/SLC1A7/KCNA6/GLRA3/SLITRK3/NLGN4X/LRRTM2/HCN1/GRIK1/TSPAN7/ADCY5/KCNJ16/KCNB1/MAOA/GABRA2/ABCC9/KIF17/IL1RAPL2/SHANK3/GNG7/KCNMB1/NTRK3/PRKCA/GNAI1/KCNAB1/RASGRF2/SLC17A7/PRKAR2B/KCNC4/CACNA2D1/APBA1/CAMK1/SYN2/KCNA2/TUBB6/KCNS1/GNG2/KCNJ2/NLGN1/NCALD/GNAL/GNG11/EPB41L2/ADCY4/KCNJ8/SLC1A3/GRIA4",59
"R-HSA-373080","Class B/2 (Secretin family receptors)","19/1011","75/9724",0.253333333333333,2.43661061655127,4.25422459145297,0.000175682558327714,0.00621089515029154,0.00621089515029154,"ADM/FZD4/PTCH2/PTH1R/SCTR/FZD5/CRHR2/CRHBP/GNG7/PTCH1/WNT10B/GLP2R/CALCRL/WNT11/CALCR/FZD7/GNG2/ADCYAP1R1/GNG11",19
"R-HSA-199418","Negative regulation of the PI3K/AKT network","25/1011","113/9724",0.221238938053097,2.12792031021594,4.10795061304261,0.00019231111986418,0.0066045133164784,0.0066045133164784,"EGFR/KLB/NRG1/FGF2/FGF1/IRS2/MET/IL33/PPP2R1B/NTF4/PIP5K1B/NTRK3/PDGFA/EGF/NRG2/FGF17/KIT/PIK3R1/FGF7/PDGFRA/HBEGF/FGF16/ESR2/NTRK2/KL",25
"R-HSA-190241","FGFR2 ligand binding and activation","7/1011","14/9724",0.5,4.80909990108803,4.85812437940593,0.000228613983418705,0.00763316689081343,0.00763316689081344,"FGF2/FGF1/FGFBP2/FGF17/FGF7/FGFBP1/FGF16",7
"R-HSA-9818564","Epigenetic regulation of gene expression by MLL3 and MLL4 complexes","24/1011","109/9724",0.220183486238532,2.11776876378189,3.99744445020015,0.000276777988491614,0.00853043954274154,0.00853043954274154,"AGPAT2/ACSS3/PPARGC1A/ADIPOQ/GPAM/THRSP/CD36/NR5A2/FABP4/CEBPA/LPL/LIPE/LPIN1/PPARG/PNPLA2/PLIN4/ACSL1/ANGPTL4/DGAT2/MGLL/CIDEC/PLIN1/SCD/PDK4",24
"R-HSA-9841922","MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis","24/1011","109/9724",0.220183486238532,2.11776876378189,3.99744445020015,0.000276777988491614,0.00853043954274154,0.00853043954274154,"AGPAT2/ACSS3/PPARGC1A/ADIPOQ/GPAM/THRSP/CD36/NR5A2/FABP4/CEBPA/LPL/LIPE/LPIN1/PPARG/PNPLA2/PLIN4/ACSL1/ANGPTL4/DGAT2/MGLL/CIDEC/PLIN1/SCD/PDK4",24
"R-HSA-9851695","Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes","24/1011","109/9724",0.220183486238532,2.11776876378189,3.99744445020015,0.000276777988491614,0.00853043954274154,0.00853043954274154,"AGPAT2/ACSS3/PPARGC1A/ADIPOQ/GPAM/THRSP/CD36/NR5A2/FABP4/CEBPA/LPL/LIPE/LPIN1/PPARG/PNPLA2/PLIN4/ACSL1/ANGPTL4/DGAT2/MGLL/CIDEC/PLIN1/SCD/PDK4",24
"R-HSA-9734779","Developmental Cell Lineages of the Integumentary System","17/1011","66/9724",0.257575757575758,2.4774151005605,4.10225605295774,0.000307106338039029,0.00922854545807283,0.00922854545807283,"EGFR/KRT15/KRT14/ABCG2/TP63/YAP1/ELF5/MME/VIM/MYH11/ACTA2/ALDH1A3/EGF/CNN1/KIT/ALDH1A1/KRT5",17
"R-HSA-211859","Biological oxidations","33/1011","171/9724",0.192982456140351,1.85614382147257,3.84739482798725,0.000318644139452094,0.00934171355174188,0.00934171355174188,"CYP11A1/MTARC1/ADH6/ALDH2/GSTM5/PTGIS/ALDH3A1/ADH1B/ADH4/GSTM2/MAOA/AADAC/CYP39A1/CES1/UGT2B28/SULT1C4/MGST1/ACSS2/GLYAT/AOC2/FMO2/CYP2U1/ALDH1A1/CYP46A1/ACSM1/CYP26B1/AOC3/CYP1A1/UGP2/ACSM5/ADH1A/ADH1C/CYP3A4",33
"R-HSA-2586552","Signaling by Leptin","6/1011","11/9724",0.545454545454545,5.24629080118694,4.79977903846688,0.000362720090674,0.0103807035473845,0.0103807035473845,"IRS2/SOCS3/LEP/STAT5A/LEPR/STAT5B",6
"R-HSA-9640148","Infection with Enterobacteria","12/1011","39/9724",0.307692307692308,2.95944609297725,4.17645373260484,0.000406883748512761,0.0113738201328451,0.0113738201328451,"LAMA1/LAMB3/LAMA4/HBB/HBA2/COL4A6/LAMA2/LAMC2/LAMC3/LAMA3/LAMC1/COL4A3",12
